eval/success_goal_59,z_current_eval_success_rate,time_eval,episode,eval/success_goal_188,eval/success_goal_78,time_infer_social_partner,eval/success_goal_133,eval/success_goal_163,eval/success_goal_1,eval/success_goal_90,eval/success_goal_69,eval/success_goal_5,time_sample_1,eval/success_goal_41,total_duration (s),eval/success_goal_177,eval/success_goal_143,time_store,eval/success_goal_11,eval/success_goal_34,eval/success_goal_150,eval/success_goal_19,time_argwhere,eval/success_goal_8,eval/success_goal_162,eval/success_goal_45,eval/success_goal_47,eval/success_goal_54,eval/success_goal_0,pos_rew_ratio,eval/success_goal_97,eval/success_goal_104,eval/success_goal_61,eval/success_goal_73,eval/success_goal_84,eval/success_goal_64,eval/success_goal_120,eval/success_goal_49,eval/success_goal_142,eval/success_goal_154,eval/success_goal_81,eval/success_goal_141,time_replay,eval/success_goal_56,eval/success_goal_7,eval/success_goal_151,eval/success_goal_124,eval/success_goal_53,eval/success_goal_76,time_recompute_reward,eval/success_goal_139,eval/success_goal_103,eval/success_goal_165,eval/success_goal_138,eval/success_goal_114,eval/success_goal_107,eval/success_goal_180,time_transition_batch,eval/success_goal_82,eval/success_goal_156,eval/success_goal_187,eval/success_goal_75,eval/success_goal_146,eval/success_goal_72,eval/success_goal_71,eval/success_goal_77,eval/success_goal_87,time_sample_shuffle,eval/success_goal_96,eval/success_goal_30,eval/success_goal_122,time_get_classif_samples,eval/success_goal_181,eval/success_goal_21,eval/success_goal_130,eval/success_goal_115,eval/success_goal_66,eval/success_goal_126,eval/success_goal_95,eval/success_goal_112,eval/success_goal_55,eval/success_goal_135,eval/success_goal_158,eval/success_goal_176,eval/success_goal_178,eval/success_goal_186,eval/success_goal_13,eval/success_goal_40,eval/success_goal_51,eval/success_goal_102,eval/success_goal_6,eval/success_goal_15,eval/success_goal_17,eval/success_goal_46,eval/success_goal_179,time_info,eval/success_goal_28,eval/success_goal_38,eval/success_goal_50,eval/success_goal_16,eval/success_goal_128,eval/success_goal_175,eval/success_goal_184,eval/success_goal_9,eval/success_goal_172,eval/success_goal_2,eval/success_goal_12,eval/success_goal_170,eval/success_goal_160,time_batch,time_data_process,time_update,eval/success_goal_68,eval/success_goal_168,eval/success_goal_4,eval/success_goal_123,eval/success_goal_166,eval/success_goal_44,eval/success_goal_153,time_random,eval/success_goal_27,eval/success_goal_108,eval/success_goal_93,eval/success_goal_14,eval/success_goal_89,eval/success_goal_10,eval/success_goal_137,time_epoch,time_pre_replay,eval/success_goal_106,eval/success_goal_132,eval/success_goal_161,time_encoding,eval/success_goal_101,eval/success_goal_70,time_sample_ind,eval/success_goal_48,eval/success_goal_127,eval/success_goal_86,eval/success_goal_140,eval/success_goal_159,eval/success_goal_173,eval/mean_Q,eval/success_goal_85,eval/success_goal_99,eval/success_goal_117,eval/success_goal_119,eval/success_goal_134,eval/success_goal_36,eval/success_goal_105,eval/success_goal_113,eval/success_goal_149,eval/success_goal_20,eval/success_goal_109,eval/success_goal_171,eval/success_goal_42,time_rollout,eval/success_goal_32,eval/success_goal_100,time_goal_sampler,eval/success_goal_52,eval/success_goal_182,eval/success_goal_136,eval/success_goal_60,eval/success_goal_62,eval/success_goal_63,eval/success_goal_131,eval/success_goal_80,time_buffer_sample,eval/success_goal_58,eval/success_goal_183,epoch,eval/success_goal_37,eval/success_goal_57,time_social_partner,eval/success_goal_145,eval/success_goal_121,eval/success_goal_35,eval/success_goal_26,eval/success_goal_152,time_comm,eval/success_goal_3,eval/success_goal_118,time_run_batch,eval/success_goal_79,eval/success_goal_98,eval/success_goal_33,time_reward_func_update,time_train,eval/success_goal_185,eval/success_goal_155,eval/success_goal_174,eval/success_goal_189,epoch_duration (s),eval/success_goal_18,eval/success_goal_148,eval/success_goal_31,eval/success_goal_88,eval/success_goal_116,time_reset,time_store_policy,eval/success_goal_83,time_reward_func_replay,eval/success_goal_39,time_sample_goal,eval/success_goal_91,eval/success_goal_92,eval/success_goal_164,eval/success_goal_74,eval/success_goal_157,eval/success_goal_144,time_scatter_data,eval/success_goal_23,eval/success_goal_22,eval/success_goal_129,eval/success_goal_190,time_env,eval/success_goal_24,eval/success_goal_167,eval/success_goal_25,eval/success_goal_29,eval/success_goal_169,eval/success_goal_94,eval/success_goal_67,eval/success_goal_111,eval/success_goal_43,eval/success_goal_125,eval/success_goal_147,eval/success_goal_110,eval/success_goal_65
0.0,0.18324607329842932,25.158,1100.0,0.0,0.0,0.010,0.0,0.0,0.0,0.0,0.0,1.0,14.515,0.0,10359.23190665245,0.0,0.0,0.011,0.0,1.0,0.0,0.0,0.107,1.0,0.0,0.0,0.0,0.0,1.0,0.499765625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,441.880,0.0,1.0,0.0,0.0,0.0,0.0,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,13.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,481.831,14.218,274.513,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31.396,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1008.352,17.545,0.0,0.0,0.0,0.000,0.0,0.0,16.761,0.0,0.0,0.0,0.0,0.0,0.0,-11.200878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.579,0.0,1.0,0.012,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,468.500,1.0,0.0,10,0.0,0.0,0.591,0.0,0.0,0.0,0.0,0.0,0.000,1.0,0.0,0.000,0.0,0.0,1.0,202.447,757.294,0.0,0.0,0.0,0.0,1008.48765873909,0.0,0.0,1.0,1.0,0.0,0.000,0.010,0.0,382.062,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.361,0.0,1.0,1.0,0.0,0.000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2617801047120419,25.161,1200.0,0.0,0.0,0.013,0.0,0.0,1.0,1.0,0.0,1.0,14.654,0.0,11158.019758939743,0.0,1.0,0.005,0.0,0.0,0.0,0.0,0.087,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.560,0.0,1.0,0.0,0.0,0.0,0.0,1.017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050,0.0,1.0,1.0,10.709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,475.935,11.169,275.451,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.559,1.0,1.0,0.0,1.0,1.0,1.0,0.0,798.614,17.772,1.0,1.0,0.0,0.000,0.0,0.0,17.002,0.0,0.0,1.0,0.0,0.0,0.0,-10.718905,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.573,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.422,0.0,0.0,11,0.0,1.0,0.563,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,0.0,0.834,752.280,0.0,0.0,0.0,0.0,798.7878522872925,0.0,0.0,1.0,0.0,0.0,0.000,0.013,1.0,374.504,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.377,0.0,0.0,0.0,0.0,0.000,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.29842931937172773,25.120,1300.0,0.0,0.0,0.011,0.0,0.0,1.0,0.0,0.0,1.0,15.579,0.0,12176.036593914032,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.084,1.0,0.0,0.0,0.0,0.0,1.0,0.497578125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,446.162,0.0,1.0,0.0,0.0,0.0,0.0,1.005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045,0.0,0.0,1.0,9.630,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,487.970,10.574,278.252,1.0,0.0,1.0,0.0,0.0,1.0,0.0,37.866,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1017.854,19.094,1.0,0.0,0.0,0.000,1.0,0.0,18.028,0.0,0.0,1.0,1.0,0.0,0.0,-11.496463,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.617,0.0,0.0,0.318,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,474.424,0.0,0.0,12,1.0,0.0,0.558,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,0.0,1.0,205.693,767.162,0.0,0.0,0.0,0.0,1018.0168349742889,0.0,0.0,1.0,1.0,1.0,0.000,0.103,1.0,379.423,1.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.567,0.0,0.0,0.0,0.0,0.000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2617801047120419,25.514,1400.0,0.0,0.0,0.015,0.0,0.0,1.0,0.0,1.0,1.0,16.298,0.0,12984.017929077148,0.0,0.0,0.007,1.0,0.0,0.0,0.0,0.089,1.0,0.0,0.0,0.0,0.0,1.0,0.49078125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.308,0.0,1.0,0.0,1.0,0.0,0.0,0.971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.045,0.0,1.0,1.0,9.330,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.000,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,486.543,10.136,274.417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.710,0.0,1.0,0.0,0.0,1.0,0.0,0.0,807.835,19.879,0.0,0.0,0.0,0.000,1.0,0.0,18.642,0.0,1.0,0.0,0.0,0.0,0.0,-12.355269,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.493,0.0,0.0,0.052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,473.250,0.0,0.0,13,0.0,1.0,0.553,0.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,0.000,0.0,1.0,1.0,1.024,761.914,0.0,0.0,0.0,0.0,807.9813351631165,0.0,0.0,0.0,1.0,1.0,0.000,0.156,0.0,375.973,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.689,0.0,1.0,0.0,0.0,0.000,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3717277486910995,25.266,1500.0,0.0,0.0,0.011,0.0,0.0,1.0,1.0,0.0,1.0,16.868,0.0,14056.596427202225,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.083,1.0,0.0,0.0,0.0,0.0,1.0,0.492734375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,444.742,1.0,0.0,0.0,1.0,0.0,0.0,1.057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.319,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.042,1.0,1.0,1.0,14.919,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,487.830,15.786,276.561,1.0,0.0,1.0,0.0,0.0,1.0,0.0,40.597,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1072.439,20.586,1.0,0.0,0.0,0.000,1.0,1.0,19.309,1.0,0.0,0.0,0.0,0.0,0.0,-11.379762,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8.520,0.0,1.0,0.078,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,474.431,1.0,0.0,14,1.0,0.0,0.553,0.0,1.0,1.0,0.0,0.0,0.000,1.0,1.0,0.000,0.0,1.0,1.0,256.752,765.382,0.0,0.0,0.0,0.0,1072.5784981250763,1.0,0.0,1.0,0.0,0.0,0.000,0.153,1.0,375.366,0.0,0.011,1.0,0.0,0.0,0.0,1.0,0.0,0.728,1.0,1.0,1.0,0.0,0.000,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.38219895287958117,25.244,1600.0,0.0,0.0,0.017,1.0,0.0,0.0,0.0,0.0,1.0,17.212,0.0,14858.39091038704,0.0,0.0,0.011,1.0,1.0,0.0,0.0,0.108,1.0,0.0,0.0,1.0,0.0,1.0,0.494375,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,438.073,0.0,1.0,0.0,0.0,1.0,0.0,0.948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.293,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.051,1.0,1.0,1.0,8.217,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.000,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,481.299,9.028,274.606,1.0,0.0,1.0,1.0,0.0,0.0,0.0,39.955,0.0,0.0,1.0,0.0,1.0,0.0,1.0,801.615,20.931,0.0,0.0,0.0,0.000,1.0,0.0,19.641,0.0,0.0,1.0,1.0,0.0,0.0,-11.360936,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.567,0.0,0.0,0.030,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,468.005,0.0,0.0,15,1.0,0.0,0.572,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,0.0,0.0,0.0,1.081,756.939,0.0,0.0,0.0,0.0,801.7944831848145,1.0,0.0,1.0,0.0,0.0,0.000,0.146,1.0,369.443,1.0,0.013,0.0,1.0,0.0,0.0,0.0,0.0,0.726,0.0,1.0,1.0,0.0,0.000,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.43455497382198954,25.462,1700.0,0.0,0.0,0.014,1.0,0.0,1.0,1.0,0.0,1.0,17.612,0.0,15863.670444011688,0.0,1.0,0.006,1.0,1.0,0.0,0.0,0.085,1.0,0.0,0.0,0.0,0.0,1.0,0.4934375,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,438.266,1.0,1.0,0.0,1.0,1.0,1.0,0.935,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052,0.0,1.0,1.0,7.186,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.000,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,481.776,8.034,272.364,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.718,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1005.136,21.224,0.0,1.0,0.0,0.000,1.0,1.0,19.991,1.0,1.0,1.0,1.0,0.0,0.0,-10.460991,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,8.806,0.0,0.0,0.063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,468.558,1.0,0.0,16,1.0,1.0,0.557,0.0,1.0,1.0,1.0,0.0,0.000,1.0,0.0,0.000,1.0,0.0,1.0,206.894,755.197,0.0,0.0,0.0,0.0,1005.2796170711517,1.0,0.0,0.0,1.0,0.0,0.000,0.159,1.0,369.822,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.731,0.0,0.0,1.0,0.0,0.000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.44502617801047123,25.248,1800.0,0.0,0.0,0.022,1.0,0.0,1.0,1.0,0.0,1.0,18.360,0.0,16662.904384851456,0.0,1.0,0.006,0.0,1.0,0.0,0.0,0.112,1.0,0.0,0.0,1.0,0.0,1.0,0.494765625,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,435.529,1.0,1.0,0.0,1.0,1.0,1.0,0.931,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.223,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.058,0.0,0.0,1.0,10.236,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.000,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,479.546,11.104,271.650,0.0,1.0,1.0,1.0,0.0,1.0,0.0,39.945,0.0,1.0,1.0,0.0,0.0,1.0,0.0,799.055,21.969,1.0,0.0,0.0,0.000,1.0,1.0,20.721,0.0,0.0,1.0,1.0,0.0,0.0,-10.869063,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.649,0.0,1.0,0.063,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,466.382,1.0,0.0,17,1.0,1.0,0.591,0.0,0.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,0.0,0.0,1.126,752.151,0.0,0.0,0.0,0.0,799.2338573932648,0.0,0.0,1.0,0.0,1.0,0.000,0.151,0.0,366.908,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.745,0.0,0.0,1.0,0.0,0.000,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,0.5287958115183246,31.896,1900.0,0.0,1.0,0.021,1.0,0.0,1.0,0.0,1.0,1.0,20.574,0.0,17844.440141916275,0.0,1.0,0.006,0.0,1.0,0.0,0.0,0.098,1.0,0.0,0.0,1.0,1.0,1.0,0.4875,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,484.987,0.0,1.0,0.0,0.0,1.0,0.0,1.051,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.449,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.046,1.0,1.0,1.0,12.941,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.000,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,534.213,13.887,300.715,1.0,0.0,1.0,0.0,0.0,1.0,0.0,45.312,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1181.318,24.621,1.0,0.0,0.0,0.000,1.0,0.0,23.138,0.0,0.0,1.0,0.0,0.0,0.0,-10.65135,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.746,1.0,1.0,0.021,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,519.479,1.0,0.0,18,1.0,1.0,0.691,0.0,1.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,0.0,1.0,288.909,835.981,0.0,0.0,0.0,0.0,1181.5357570648193,1.0,0.0,1.0,0.0,1.0,0.000,0.172,0.0,408.156,1.0,0.010,0.0,1.0,0.0,0.0,0.0,1.0,0.857,1.0,1.0,1.0,0.0,0.000,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.5602094240837696,48.732,2000.0,0.0,1.0,0.020,1.0,1.0,1.0,1.0,0.0,1.0,25.930,0.0,18956.037612199783,0.0,1.0,0.017,0.0,1.0,0.0,0.0,0.146,1.0,0.0,0.0,1.0,0.0,1.0,0.490234375,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,601.722,1.0,0.0,0.0,1.0,0.0,1.0,1.358,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.179,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.072,1.0,1.0,0.0,8.987,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.000,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,663.312,10.030,374.372,1.0,0.0,1.0,1.0,0.0,0.0,0.0,57.586,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1111.424,31.127,1.0,1.0,0.0,0.000,1.0,1.0,29.283,0.0,0.0,0.0,1.0,0.0,1.0,-10.545836,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.990,1.0,1.0,0.023,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,644.854,1.0,0.0,19,0.0,1.0,0.709,0.0,0.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,0.0,1.0,1.0,1.731,1039.000,0.0,0.0,0.0,0.0,1111.5974702835083,1.0,0.0,0.0,1.0,0.0,0.000,0.193,0.0,505.410,1.0,0.018,0.0,1.0,0.0,1.0,1.0,1.0,0.946,1.0,1.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,0.518324607329843,15.463,2100.0,0.0,1.0,0.022,0.0,0.0,1.0,1.0,0.0,1.0,21.703,1.0,22384.284061193466,0.0,0.0,0.006,1.0,0.0,0.0,1.0,0.136,1.0,0.0,0.0,1.0,1.0,1.0,0.491328125,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,505.268,1.0,1.0,0.0,1.0,1.0,1.0,1.241,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.791,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.061,1.0,1.0,1.0,8.741,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.000,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2963.014,9.765,303.348,1.0,0.0,1.0,1.0,0.0,1.0,0.0,46.929,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3428.147,26.150,0.0,1.0,0.0,0.000,0.0,1.0,24.645,0.0,1.0,0.0,0.0,0.0,1.0,-11.549056,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,10.318,0.0,1.0,0.071,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2947.827,0.0,0.0,20,0.0,1.0,0.668,0.0,0.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,124.251,3267.482,0.0,0.0,0.0,0.0,3428.246448993683,1.0,0.0,0.0,1.0,1.0,0.000,0.172,1.0,425.875,0.0,0.022,0.0,1.0,0.0,0.0,0.0,1.0,0.887,1.0,0.0,1.0,0.0,0.000,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,0.518324607329843,15.529,2200.0,0.0,0.0,0.011,1.0,0.0,1.0,1.0,1.0,1.0,11.637,0.0,22899.918387174606,0.0,1.0,0.008,1.0,1.0,0.0,0.0,0.064,1.0,0.0,0.0,0.0,0.0,1.0,0.49078125,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,294.503,0.0,0.0,0.0,1.0,1.0,1.0,0.761,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.713,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.032,1.0,1.0,0.0,5.279,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,323.206,5.780,164.076,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24.636,1.0,1.0,1.0,0.0,1.0,0.0,0.0,515.566,14.237,0.0,1.0,0.0,0.000,0.0,1.0,13.425,0.0,0.0,1.0,0.0,0.0,0.0,-11.297276,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.891,1.0,1.0,0.012,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,315.036,1.0,0.0,21,1.0,0.0,0.323,0.0,0.0,1.0,1.0,0.0,0.000,1.0,1.0,0.000,1.0,1.0,1.0,0.871,488.054,0.0,0.0,0.0,0.0,515.6343259811401,0.0,0.0,0.0,1.0,1.0,0.000,0.092,1.0,250.243,1.0,0.010,0.0,1.0,0.0,0.0,0.0,1.0,0.448,0.0,1.0,1.0,0.0,0.000,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
